name,page,text
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,21,"Verslag woordvoerdersoverleg 31 mei 2018, nr.2018.05.31/18

WOB-verzoeken / persvragen

Verschillende departementen (o.a. BZK, AZ, FI) hebben een verzoek gehad van de Telegraaf over
uitzonderingen op de Wet Normering Topinkomens. BZK (Î0-2e 102e coördineert.

Het antwoord op het WOB-verzoek van de Volkskrant betreffende het aftreden Zijlstra wordt
vandaag verzonden.

Te coördineren

Verzoek aan de collega voorlichters om activiteiten in het kader van de opening van het Academisch
Jaar te melden bij OCW.

Personele mededelingen

10.2e10.2e (EZK) neemt afscheid van het woordvoerdersoverleg. De voorzitter en de leden
bedanken ee voor de samenwerking en wensen hem succes in zijn nieuwe functie (afdelingshoofd

communicatieadvies en externe optredens per 1 juni).

10.2e neemt tijdelijk de functie waar van Î0-2e (directeur communicatie BuZa).
10.2e woordvoerder minister BHOS, vertrekt per 1-10-2018.
10.2e 10.2e

(RVD) is de komende twee weken afwezig. neemt zijn

taken in de voorbereiding MR over.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,22,"Verslag woordvoerdersoverleg 7 juni 2018, nr. 2018.06.07/19

WOB-verzoek

- De Telegraaf heeft bij BZK, Fl en AZ een WOB-verzoek uitgedaan over het aantal aanvragen dat
wordt gedaan om te mogen afwijken van de WNT-norm. Hierover zijn ook Kamervragen gesteld
en die zullen door de minister van BZK voor de zomer worden beantwoord. Het concept zal met
de andere departementen worden gedeeld.

Persvragen
- _ Algemeen Dagblad heeft alle bewindspersonen 20 vragen gesteld over hun persoonlijke bijdrage
aan het behalen van de klimaatdoelstellingen van Parijs. Aangezien het vooral vragen zijn die
betrekking hebben op de persoonlijke levenssfeer, zal de minister van EZK als coördinerend
minister voor het klimaatbeleid met een algemene reactie komen. Deze reactie zal door 10-26
aan de andere ministeries worden gezonden.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,23,"Verslag woordvoerdersoverleg 14 juni 2018 nr.2018.06.14/20

Mededelingen

10.28 roept op te inventariseren welke onderwerpen zich mogelijk lenen voor een presentatie in
een volgend WVO en daarover volgende week te rapporteren.

10.2e en102e vragen aandacht voor het toenemend aantal interviews voor de deur van
Binnenhof 19 na afloop van de MR (ivm het veiligheidsrisico) en de problematiek van het
voorbereiden van bewindspersonen op persgesprekken direct na Kamerdebatten.

WOB-verzoek

AZ en EZK zullen de reactie op het WOB-verzoek van NRC over Unilever een dezer dagen uitdoen.
AZ heeft van NRC een WOB-verzoek gekregen over de agenda van MP (aanvullend op het reeds
openbare deel).

Persvragen

N.a.v. de vragen van Algemeen Dagblad over de persoonlijke bijdrage van bewindspersonen aan
het behalen van de klimaatdoelstellingen van Parijs heeft de minister van EZK als coördinerend
minister voor het klimaatbeleid een algemene reactie gezonden.

Diverse bewindspersonen hebben een uitnodiging gekregen voor een interview deze zomer in
het programma M. De interviews focussen op de persoon achter de minister. leder zal naar
bevind van zaken handelen.

Financiën meldt vragen van Trouw en SOMO te hebben ontvangen over Shell en
dividendbelasting.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,24,"Verslag woordvoerdersoverleg 21 juni 2018 nr.2018.06.22/21

Terugkoppeling gesprek TK
10.2e geeft een terugkoppeling van het gesprek met de Tweede Kamer over
persgesprekken na afloop van Kamerdebatten.

Presentaties
Er is een aantal suggesties gedaan voor presentaties in het WVO:

Inzet van publiek bij oplossing moord Anne F. door politie (JENV)
Totstandkoming Klimaatakkoord (in najaar door EZK)
Donorcampagne (VWS)

Persvragen
Bij AZ, BuZa, BZK en JenV is een vraag binnengekomen van RTL over MH17.

Personele zaken
10.2e is definitief over van RVD naar Buitenlandse Zaken.
10.2e is tot 2019 toegevoegd aan woordvoering Europese Zaken.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,25,"Verslag woordvoerdersoverleg 5 Juli 2018 nr.2018.07.05/ 22

Presentaties
Inzet van publiek bij oplossing moord Anne F. door politie (JENV)

Totstandkoming Klimaatakkoord (in najaar door EZK)
Donorcampagne (VWS)

Persvragen / WOB-verzoeken

Het verzoek van NRC-Handelsblad om met bewindspersonen te spreken over het eerste
jaar van dit kabinet is bij meerdere departementen gedaan. Er wordt terughoudend met
het verzoek omgegaan (kabinet zit nog geen jaar en belangrijkste maatregelen moeten
nog komen en vraagstelling soms erg persoonlijk).

Bij AZ, JENV, IENW en EZK is een WOB-verzoek binnengekomen van De Volkskrant over
kosten van de departementale naamswijziging (AZ verwijst naar betrokken
departementen).
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,26,"Verslag woordvoerdersoverleg 16 augustus 2018 nr.2018.08.16/ 23

Mededelingen

Ministerraden
- Morgen eerste MR na reces, aanvang 10.30 uur
- Zaterdag kabinetsuitje waarover geen mededelingen worden gedaan i.v.m.
privacy familieleden (s.v.p. niet vermelden op openbare agenda's)
- Dinsdag eerste (informele) ministerraad, voorafgegaan door een bijeenkomst met
WRR. Mededelingen over plaats en publiciteit volgen
- Vanaf woensdag begrotingsraden met SMS service en touwtje.

Personalia
- 102e is m.i.v. komende maandag de nieuwe directeur communicatie
BuZa
- 102e (oud RVD) is het nieuwe afdelingshoofd communicatie bij
OCW
___10.2e keert terug bij Financiën, 10-2e voormalig woordvoerder

Verbond van Verzekeraars, wordt de nieuwe woordvoerder van minister 10-2e

Persvragen / WOB-verzoeken

LNV heeft een WOB-verzoek van de NOS ontvangen over pulsvisserij.

EZK en BuZa hebben een vraag van Nieuwsuur ontvangen over contacten VNO en NCW
met Saoedi-Arabië.

JENV, IENW, LNV en EZK bekijken gezamenlijk de beantwoording van het WOB-verzoek
van De Volkskrant over kosten van de departementale naamswijziging.

Presentaties

Voorlopig geagendeerd voor 27 september: Inzet van publiek bij oplossing moord Anne
F. door politie. De presentatie wordt gegeven door Î0-2e (woordvoerder politie
Midden-Nederland).

Nog niet geagendeerd:
-__ Totstandkoming Klimaatakkoord (in najaar door EZK)
-__Donorcampagne (VWS)
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,27,"Verslag woordvoerdersoverleg 23 augustus 2018 nr.2018.08.23/24

Mededelingen

Ministerraden
- Volgende week begrotingsraden op woensdag en donderdag.

Personalia
- 102e verruilt voorlichting OCW voor OCW/Curriculum
10.2e verruilt in december Financiën voor DNB.

Presentaties

Voor de geplande presentatie op 27/9 wordt een andere datum gezocht : Inzet van
publiek bij oplossing moord Anne F. door politie. De presentatie wordt gegeven door
10.2e (woordvoerder politie Midden-Nederland).

Nog niet geagendeerd:
- Totstandkoming Klimaatakkoord (in najaar door EZK)
- _Donorcampagne (VWS)
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,28,"Verslag woordvoerdersoverleg 30 augustus 2018 nr.2018.08.30/25

Mededelingen

Ministerraad 31 augustus
- Aanvang 10.00 uur. Binnenhof is vanaf 10.30 afgesloten i.v.m. voorbereiding
uitreiking Willemsorde. Beveiliging staat bij Mauritshuis. Vergeet niet RVD /
Rijkspas mee te nemen!

Prinsjesdag
- Verzoek aan departementen die dat nog niet hebben gedaan om
de contactpersonen voor Prinsjesdag voor vrijdagavond 31/8 te melden aan
10.2e (1028  minfin.nl)
-_ Verzoek om — voor zover bekend — mediaoptreden op Prinsjesdag te melden aan Î0-2e
(10-2e minaz.nl) . RVD maakt een overzicht van de mediaoptredens
en deelt dat met de woordvoerders

WOB-verzoeken / persvragen

BuZa heeft van de NOS een WOB-verzoek ontvangen over uitreizende jihadisten.

Woordvoerder van de toekomst

In juni 2017 is een woordvoerderstweedaagse gehouden waar woordvoerders van alle
departementen aanwezig waren om te reflecteren op hun vak. De VoRa heeft vervolgens op basis
van aanbevelingen van de deelnemers afgesproken dat er een profiel van de woordvoerder van de
toekomst zou worden opgesteld enerzijds en anderzijds een aantal professionaliseringsactiviteiten
zou worden ontplooid: intervisie, BOT-sessies en een mentorsysteem.

De professionaliseringsactiviteiten zijn in handen van de Academie voor Overheidscommunicatie. Het
opstellen van het profiel is opgeknipt in twee fasen: 10-2e heeft in april een verkenning
opgeleverd van relevante ontwikkelingen en scenario's geschetst, als basis voor het profiel. Voor het
uitwerken van het profiel loopt momenteel een offertetraject met drie externe bureaus. Het bureau
wordt vandaag (30 augustus) gekozen en vóór november moet er een profielschets naar de VoRa,
vanzelfsprekend opgesteld in samenspraak met woordvoerders.

Het programmateam professionalisering is gedelegeerd opdrachtgever van de VoRa voor het project

Woordvoerder van de toekomst.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,29,"Verslag woordvoerdersoverleg 6 september 2018 nr.2018.07.06/26

Presentaties

31/10 (onder voorbehoud) : inzet van publiek bij oplossing moord Anne F. door 10-2e
(woordvoerder politie Midden-Nederland) (JENV)

Personalia

102e 10.2e verruilt per 22/10 het ministerie van BZK voor JENV. Bij communicatie
BZK (team Ollongren) is er nu een vacature.

Met de nieuwe functie van Î02e (hoofd CAR) is er bij de RVD een vacature
Adviseur Communicatiebeleid / woordvoerder.

Prinsjesdag / APB
-__ Verzoek om — voor zover bekend — mediaoptreden op Prinsjesdag te melden aan Î0-2e
(10-2e minaz.nl) . RVD maakt een overzicht van de mediaoptredens

en deelt dat met de woordvoerders
- Verzoek om in de week van de APB terughoudend om te gaan met mediaoptredens tussen

woensdag (1°° termijn Kamer) en vrijdag (antwoord minister-president)

WOB-verzoeken / persvragen

BZK heeft van de NOS een WOB vraag gekregen inzake richtlijnen voor het gebruik bij de overheid
van WhatsApp.

NRC-Handelsblad heeft een persvraag gesteld over WhatsApp. Meerder departementen hebben deze
vraag ontvangen. BZK zal coördineren. Gaarne melden aan BZK (10-2e 102e minbzk.nl) indien er
een verzoek is binnengekomen.

Achterliggende zaak is de mogelijkheid voor media om op basis van de WOB inzage te krijgen in
WhatsApp berichten.

Volgens de rechtbank Midden-Nederland (in een zaak waarbij VWS is betrokken) vallen WhatsApp
berichten onder de definitie van document en zijn daarom te ‘wobben' voor bijvoorbeeld
journalisten. In deze zaak is hoger beroep aangetekend. De Raad van State zal in oktober een
uitspraak doen.

Rijksbrede beleidslijn berichtenapps (7-2-2018)

Rijksbrede beleidslijn gebruik berichtenapps voor bestuurlijke aangelegenheden Binnen de
Rijksdienst wordt het gebruik van berichtenapps ontraden voor communicatie over bestuurlijke
aangelegenheden. Er zijn momenteel meerdere publiek beschikbare berichtenapps die, door de
toepassing van encryptie, meer beveiliging bieden dan onvercijferde sms. Te denken valt hierbij aan
apps zoals Signal, WhatsApp, Threema en BlackBerry Connect. Afhankelijk van de situatie waarin
deze apps gebruikt worden, kunnen de voor- en nadelen van de ene app zwaarder wegen dan de
andere (zie de voor- en nadelen van de apps zoals verwoord in de bijlage). Er wordt daarom niet
rijksbreed opgelegd welke berichtenapp gebruikt mag worden. Mocht een berichtenapp toch
gebruikt worden voor communicatie over bestuurlijke aangelegenheden, dan is deze communicatie
onderhevig aan de gangbare eisen van archivering en openbaarheid. Met het oog op deze eisen en
eisen van informatiebeveiliging mag er dus zeker geen gevoelige of gerubriceerde informatie in
staan. Er zijn andere producten beschikbaar die door het NBV zijn goedgekeurd voor het
communiceren van gerubriceerde informatie. Voor de omgang en archivering van digitale berichten
is de ‘Gedragsregeling voor de digitale werkomgeving’ van kracht.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,30,"Verslag woordvoerdersoverleg 13 september 2018 nr.2018.09.13/ 27

Presentaties

31/10 (onder voorbehoud) : inzet van publiek bij oplossing moord Anne F. door 10:2e
(woordvoerder politie Midden-Nederland) (JENV)

- Totstandkoming Klimaatakkoord (in najaar door EZK)

- Donorcampagne (VWS)

Personalia

Financiën heeft enkele vacatures (schalen 12 en 13): woordvoerder Europa,
woordvoerder Rijksbegroting en een vacature communicatieadviseur.

Prinsjesdag / APB

- Verzoek van Financiën om uiterlijk morgenochtend de persberichten bij de begrotingen te
sturen (1&:2e __minfin.nl)

- Verzoek om in de week van de APB terughoudend om te gaan met mediaoptredens tussen
woensdag (1°° termijn Kamer) en vrijdag (antwoord minister-president)

- __ Volgende week geen ministerraad en geen WVO. RVD vraagt wel uit voor de
communicatiekalender

- Synopsis Prinsjesdag (‘toolkit’) wordt na bespreking in MR vrijdagmiddag aan de
directeuren communicatie gestuurd.

Ministerraad 14 september

Morgen is de ‘Prinsjesdag voor kinderen’. Bewindspersonen kunnen bij het vertrek na de
MR aangesproken worden door deelnemers.

WOB-verzoeken / persvragen

- _ BZK heeft van de NOS een WOB vraag gekregen inzake richtlijnen voor het gebruik bij de
overheid van WhatsApp. NRC-Handelsblad heeft een persvraag gesteld over WhatsApp.
Meerdere departementen hebben deze vraag ontvangen
BZK zal namens allen antwoorden, maar wijst er op dat de lijn per departement kan
verschillen (afhankelijk van gebruikte app) en dat NRC-Handelsblad daar vervolgvragen over
kan stellen. Handzaam om op het eigen departement de beleidslijn te checken. Een
algemene lijn is als bijlage bij dit verslag gevoegd.

- AZ heeft een WOB -verzoek van een freelance journalist ontvangen over stukken m.b.t. de
discretionaire bevoegdheid bij de beslissing over 2 Armeense kinderen

-__OCW heeft een WOB-verzoek ontvangen over de toekomstige bestemming van de bunker
van Seyss-Inquart.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,31,"Verslag woordvoerdersoverleg 27 september 2018 nr.2018.09.27/ 28

Presentaties

31/10 (onder voorbehoud) : inzet van publiek bij oplossing moord Anne F. door 10:2e
(woordvoerder politie Midden-Nederland) (JENV)

- Totstandkoming Klimaatakkoord (in najaar door EZK)

- Donorcampagne (VWS)

Personalia
DEE (BuZa) kondigt zijn vertrek aan. Hij wordt consul-generaal in Atlanta.

Prinsjesdag / APB

Zowel Financiën als RVD vragen uit i.v.m. producten voor Prinsjesdag. Voor
departementen is het goed om te weten wat de te onderscheiden producten/taken van
Financiën en RVD zijn.

Herdenking Oss
Verzoek aan departementen om terughoudend te zijn in contacten met Oss. Er zal
spoedig meer bekend worden over een mogelijke kabinetsafvaardiging.

Tweede Kamer

Meerdere woordvoerders melden dat bewindslieden bij verlaten van de vergaderzaal
direct geconfronteerd worden met een congestie van media. Opmerkingen over die gang
van zaken kunnen gericht worden aan Voorlichting Tweede Kamer
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,32,"Verslag woordvoerdersoverleg 4 oktober 2018 nr.30

Presentaties

31/10: inzet van publiek bij oplossing moord Anne F. door 10-2e (woordvoerder politie
Midden-Nederland) (JENV).

(Bijlage bij dit verslag bevat de uitnodiging. Deze kan breed gedeeld worden onder de
departementale woordvoerders).

Aangemelde presentaties:
Totstandkoming Klimaatakkoord (in najaar door EZK)

Donorcampagne (VWS)
Campagne Mono (I&W)

Brexit (BuZa)
Personalia
10.2e volgt 102 op als hoofd Communicatie Koninklijk Huis
(RVD)

WOB verzoeken / persvragen

Het verzoek van NRC-Handelsblad om regelingen op het gebied voor seksuele intimidatie, wordt
door departementen zelf beantwoord. Verzoek om de antwoorden ook aan BZK te sturen.

BuZa coördineert het verzoek van RTL over de voorbereiding op Brexit. Separaat antwoorden is
mogelijk. Verzoek om alle antwoorden ook naar BuZa te sturen.

Woordvoerder van de toekomst

De projectgroep woordvoerder van de toekomst zoekt een secretaris. De advertentietekst is bij dit
verslag gevoegd.

Uitloop ministerraad

Verzoek aan woordvoerders om mediagesprekken met bewindspersonen na afloop van de
ministerraad alleen in de hal van de RVD (‘touwtje’) te voeren en niet in te gaan op vragen van
journalisten buiten staan.

Woordvoeringslijn persconferentie Defensie / MIVD

Een woordvoeringslijn n.a.v. de persconferentie Defensie / MIVD vandaag is rondgezonden aan de
woordvoerders.
"
